4300	4	2	1500
1700	1	1	700
4650	5	2	1750
4150	2	1	900
500	0	1	390
1095	0	1	600
5500	1	2	1467
815	1	1	925
400	3	1	878
2000	2	3	1482
2250	1	1	650
1500	3	2	1500
1800	3	2	1288
2550	2	2	950
475	3	1	960
1530	1	1	750
3300	3	1	1000
725	1	1	700
3600	2	1	800
2100	2	1	780
3300	3	1	1000
675	2	1	628
845	2	2	789
1050	3	3	1267
2000	1	1	650
1200	3	1	1078
385	1	1	800
385	1	1	800
1100	3	2	1368
1675	1	1	765
890	2	1	930
1800	1	1	900
995	1	1	700
1050	2	1	800
2350	2	2	1252
3500	3	1	1100
1350	3	2	1790
2000	1	1	765
1350	3	2	1790
2150	2	2	1095
2300	2	2	1073
1700	1	1	898
1690	1	1	921
2250	2	2	1075
1850	1	1	898
2800	2	2	1252
1500	1	1	898
625	2	2	1225
9625	3	2	1800
1895	3	3	1400
2100	0	1	600
995	2	1	1000
3800	4	2	1605
1890	1	1	770
3250	0	1	500
2200	0	1	416
4400	2	2	1443
5400	4	1	1300
5250	2	2	1037
595	2	1	912
1250	3	3	1700
975	1	1	852
595	1	1	500
1475	0	1	600
1650	2	1	800
581	3	2	1363
1600	1	1	596
504	1	1	600
2700	2	1	800
2600	1	1	750
525	2	1	870
3400	4	2	1600
2150	1	1	859
2535	1	1	796
1500	1	0	1500
3450	1	1	720
2450	1	1	981
2150	1	1	860
1249	1	1	728
6400	1	1	756
1550	1	1	596
2500	2	2	1000
850	3	1	1200
1700	1	1	750
2650	1	1	809
1700	2	2	1180
4050	1	1	575
2580	1	1	796
2075	0	1	693
5035	3	2	1338
1850	3	2	1600
1850	3	2	1600
1700	2	1	800
2220	1	1	785
1750	2	1	700
3500	1	1	785
1620	2	1	1200
3215	1	1	1153
2950	2	2	1409
350	2	1	980
700	2	1	1000
2150	1	1	468
600	1	1	700
2800	3	2	700
435	1	1	654
2200	2	2	1100
3100	3	1	1100
8500	2	2	1286
1700	1	1	651
1750	1	1	625
2200	2	2	1010
2000	1	1	903
975	1	1	913
1890	0	1	655
2900	2	2	964
2750	2	2	1374
1950	1	1	720
3200	2	2	1222
2650	2	2	1339
699	2	1	815
1750	1	1	600
1950	1	1	643
550	2	1	900
2050	2	2	1036
2500	2	2	1100
5375	0	2	847
575	2	1	735
575	2	1	798
2000	1	1	840
5100	3	2	1350
1840	2	1	600
1400	1	1	786
640	2	1	860
6295	1	2	984
5750	0	2	978
2200	4	2	2200
1295	4	2	1790
925	2	1	840
1920	2	1	780
915	1	1	510
15000	4	4	2669
1200	2	1	1200
2700	2	2	1349
900	2	1	1100
3100	2	2	1222
2550	1	1	735
1575	1	1	700
895	3	1	1200
1300	3	2	1412
2995	1	1	540
1695	4	2	2249
2600	2	1	700
710	2	1	950
880	2	2	993
825	2	1	720
1600	2	2	779
2000	4	2	2000
1000	4	2	1200
575	2	1	950
675	1	1	800
490	1	1	550
1900	0	1	500
2100	0	1	520
2250	0	1	530
1450	0	1	390
2400	2	1	600
600	2	1	800
31500	4	4	2200
3200	3	3	2200
1475	1	1	600
3200	3	3	2200
790	0	1	323
2200	1	1	806
2800	2	2	1118
1525	0	1	520
3300	2	2	1263
3100	2	2	1301
2024	3	1	900
3000	2	2	1181
2695	2	2	1118
1800	3	2	1550
625	1	1	650
1250	2	2	1028
750	2	1	600
1595	1	1	1000
775	2	1	750
3450	1	1	687
2450	1	1	500
2200	0	1	720
3200	3	3	2200
1425	1	1	585
1050	4	2	1820
1595	3	2	1460
1465	2	1	885
2350	1	1	750
1100	4	1	1000
3114	1	1	615
3000	1	1	631
1650	1	1	695
3000	1	1	631
3375	1	1	638
3260	2	3	1552
2375	0	1	498
2795	1	0	750
3250	2	3	1663
2325	1	1	700
1150	1	1	800
3400	1	1	677
1650	1	1	695
2800	1	1	592
2800	4	4	2000
3000	4	4	2000
795	1	1	960
2800	4	4	2000
2695	1	1	750
3150	2	2	1376
2200	1	1	980
3400	2	3	1552
3850	2	0	1060
4500	3	3	2253
3100	2	3	1663
950	1	1	830
480	1	2	120
2200	1	1	444
750	2	1	1084
2000	2	1	756
1300	6	4	2750
1950	2	1	750
750	2	1	1000
2090	5	2	1768
2475	0	1	453
4650	2	2	1300
2100	2	2	1150
2100	2	2	1150
1895	3	2	1247
1700	1	1	600
2350	1	1	600
800	2	2	1164
2260	2	1	1200
850	2	1	1000
2650	1	1	557
4250	2	2	1850
4500	3	2	1328
1085	0	1	600
1375	1	1	900
3400	2	2	1050
2950	3	2	1700
2400	1	1	510
2150	1	1	520
1095	0	1	700
2000	2	2	1250
450	1	1	750
745	2	1	825
3200	4	1	1260
1430	1	1	800
760	2	1	800
1095	0	1	700
2000	2	2	1619
3500	0	1	1792
1300	1	1	900
949	0	1	400
1340	1	1	900
2600	2	1	900
995	0	1	600
995	0	1	700
800	4	1	1400
595	2	2	960
405	2	1	900
575	2	1	600
1050	2	1	925
1950	1	1	620
8000	3	2	1400
1350	3	2	1414
1600	1	1	765
2300	2	1	850
2400	4	2	1088
925	1	1	626
1650	2	1	1175
1200	4	1	1800
5000	4	1	850
995	4	2	1178
1525	1	1	930
965	2	1	1450
3090	3	2	1122
795	3	2	1241
3350	3	2	1200
1600	1	1	773
3200	1	1	580
2450	1	1	459
750	1	1	350
2500	1	1	680
1995	2	1	800
3200	0	1	508
5400	2	2	1215
1500	3	2	1700
2900	1	1	426
2695	1	1	764
1155	3	2	1254
2050	1	1	1000
1995	2	2	1080
550	2	1	986
4550	1	1	919
2795	1	1	900
5200	2	2	1215
7000	2	2	1260
3600	2	2	1000
10000	5	4	5000
2895	3	2	2200
1799	1	1	650
15000	2	2	1886
3000	2	1	950
1400	3	3	1323
1800	1	1	400
675	2	1	825
2350	2	2	1025
940	1	1	985
3500	2	2	1200
5700	3	2	1400
6300	2	2	1031
1100	2	1	700
3575	1	1	756
1485	2	1	980
1000	2	1	950
3400	1	1	662
4500	1	1	1000
11100	4	4	1350
3795	1	1	862
3096	1	1	750
3700	1	1	730
1200	2	1	1100
3500	1	1	670
7800	2	1	1150
3250	1	1	680
2100	1	1	562
2100	1	2	1250
8246	3	2	1692
4050	1	1	826
7000	2	2	1367
3795	2	1	770
12495	3	4	2044
9000	3	3	2084
4450	1	1	748
815	2	2	906
2915	1	1	561
24500	4	4	3433
3850	1	1	817
5900	2	2	1257
2500	1	1	1176
5150	1	1	566
1450	3	2	1955
3950	0	1	704
1400	2	2	1242
557	2	1	1179
3400	4	1	1400
4050	1	1	805
1593	4	2	1790
3400	2	2	952
4042	1	1	550
3050	1	1	600
3000	1	1	600
3050	0	1	550
649	2	1	900
3600	1	1	733
11400	3	2	1500
1095	1	1	450
1150	1	1	550
895	2	1	800
1450	1	1	741
415	0	1	480
1300	1	1	741
1050	3	2	1445
2050	2	1	2000
3600	1	1	880
10750	3	2	1132
1550	0	1	500
2650	1	1	650
5395	1	1	558
1850	1	1	750
1599	0	1	486
1850	1	1	710
3700	1	1	700
1500	0	1	425
640	2	2	947
1525	0	1	380
2000	2	2	1050
1150	0	1	600
795	2	1	650
825	3	1	1040
1195	0	1	400
3520	0	1	500
1295	1	1	650
3500	3	2	2350
499	1	1	625
2100	1	1	863
900	2	1	1150
3450	1	1	769
1950	1	1	850
1400	0	0	450
5100	2	2	1000
2495	3	2	1800
1750	1	1	740
3000	2	2	1158
2950	2	2	1158
3235	1	1	564
2175	1	1	852
2800	2	2	1362
2525	2	2	1110
700	3	1	1250
2750	2	2	1210
2200	2	1	900
1750	1	1	740
1850	1	1	855
1950	1	1	585
825	3	1	1200
1900	0	1	500
2900	2	2	960
680	1	1	675
2450	3	2	1650
1010	0	1	600
995	0	1	500
2795	4	3	2000
2500	1	1	962
3675	1	1	787
1959	2	1	820
7899	3	3	1571
3316	1	1	704
4499	1	1	850
2995	1	1	800
3975	1	1	794
2500	0	1	360
2100	1	1	837
1500	0	1	420
1300	0	1	360
1600	0	1	552
1500	3	2	1895
2575	1	1	793
2407	1	1	617
4585	2	2	1120
3500	0	1	650
6970	3	3	1571
1300	1	1	550
2900	2	2	1187
1950	1	1	852
2250	1	1	962
850	1	1	514
1625	0	1	543
2300	1	1	837
2000	0	1	360
2300	1	1	750
4200	2	2	1060
4200	2	2	1269
1800	0	5	552
665	2	1	1056
550	1	1	800
6900	3	2	1700
6900	3	2	1550
3400	2	2	1127
2200	3	2	1300
3000	2	2	1127
1200	3	2	1698
1600	6	2	2432
575	2	1	996
600	2	1	760
1250	1	1	800
865	0	1	585
595	2	1	600
945	2	1	800
7250	3	2	1465
5600	2	2	1212
2975	3	3	2691
2950	2	2	1174
1600	2	1	1010
2100	1	1	852
825	2	1	825
8500	2	2	1120
3240	1	1	617
1895	1	1	700
2682	1	1	780
1800	3	2	1992
3895	4	2	2400
1595	1	1	1000
2982	1	1	737
900	2	1	725
3005	1	1	689
2550	1	1	800
3350	0	1	540
3477	1	1	806
3500	2	2	1048
850	2	2	1100
8500	3	3	2568
5570	2	2	1132
5520	2	2	1104
635	2	1	745
1100	3	2	1208
650	2	1	880
3250	1	2	1048
1795	2	1	820
3195	3	2	1250
725	2	2	1100
